id;name;platform;publishers;publicationDate;globallySoldUnits;genres;criticScore;userScore;developers;summary;rating;series;name_preprocessed
Windowgames_800;Darkened Skye;PC;Simon & Schuster,TDK Mediactive,Oxygen Games;2002-01-01;;Shooter,Role-playing (RPG),Adventure;;;Boston Animation;;;;darkened skye
Windowgames_801;Darkest Hour: Europe 44-45;PC;Valve;2008-01-01;;Shooter,Simulator,Tactical;;;Darklight Games;;;;darkest hour europe 4445
Windowgames_802;Darkest of Days;PC;Phantom EFX;2009-01-01;;Shooter;;;8monkey Labs;;;;darkest of days
Windowgames_803;Darkfall;PC;Audiovisual Enterprises SA;2009-01-01;;Point-and-click,Role-playing (RPG),Adventure;;;Aventurine SA;;;;darkfall
Windowgames_804;Darklight Conflict;PC;Electronic Arts;1997-01-01;;Simulator;;;Rage Software;;;;darklight conflict
Windowgames_805;Darkness Within 2: The Dark Lineage;PC;Iceberg Interactive;2010-01-01;;Adventure,Indie;;;Zoetrope Interactive;;;;darkness within 2 the dark lineage
Windowgames_806;Darkness Within: In Pursuit of Loath Nolder;PC;Lighthouse Interactive;2007-01-01;;Adventure,Indie;;;Zoetrope Interactive;;;;darkness within in pursuit of loath nolder
Windowgames_807;DarkSpace;PC;Palestar,Got Game Entertainment;2001-01-01;;Simulator,Strategy,Indie;;;Palestar;;;;darkspace
Windowgames_808;DarkStar One;PC;CDV Software;2006-01-01;;Shooter,Role-playing (RPG),Simulator;;;Ascaron Entertainment;;;;darkstar one
Windowgames_809;Darksiders Warmastered Edition;PC;THQ Nordic;2016-01-01;;"Fighting,Role-playing (RPG),""Hack and slash/Beat em up"",Adventure";;;Vigil Games;;;;darksiders warmastered edition
Windowgames_810;Darkstone;PC;Take-Two Interactive,Electronic Arts,Gathering of Developers;1999-01-01;;Role-playing (RPG);;;Delphine Software International;;;;darkstone
Windowgames_811;Darkwind: War on Wheels;PC;Psychic Software;2007-01-01;;Racing,Role-playing (RPG),Strategy,Indie;;;Sam Redfern;;;;darkwind war on wheels
Windowgames_812;Darwinia;PC;Introversion Software;2005-01-01;;Real Time Strategy (RTS),Strategy,Tactical,Indie;;;Introversion Software;;;;darwinia
Windowgames_813;Dave Mirra Freestyle BMX;PC;Acclaim;2000-01-01;;Racing,Sport;;;Z-Axis;;;;dave mirra freestyle bmx
Windowgames_814;Dawn of Fantasy;PC;Lighthouse Interactive;2009-01-01;;Role-playing (RPG);;;Reverie World Studios;;;;dawn of fantasy
Windowgames_815;Dawn of Magic;PC;1C Company,Deep Silver;2007-01-01;;Role-playing (RPG),Adventure;;;SkyFallen Entertainment;;;;dawn of magic
Windowgames_816;Dawn of Magic 2;PC;Take-Two Interactive,Kalypso Media;2009-01-01;;Role-playing (RPG);;;SkyFallen Entertainment;;;;dawn of magic 2
Windowgames_817;Day of Defeat;PC;Activision;2000-01-01;;Role-playing (RPG);;;Valve;;;;day of defeat
Windowgames_818;Day of Defeat: Source;PC;Valve;2005-01-01;;Shooter;;;Valve;;;;day of defeat source
Windowgames_819;Daytona USA;PC;Sega,Hasbro Interactive,Infogrames;1996-01-01;;Racing;;;Sega-AM2,Sega-AM4;;;;daytona usa
Windowgames_820;Daytona USA: Championship Circuit Edition;PC;Sega;1996-01-01;;Racing;;;Sega-AM3;;;;daytona usa championship circuit edition
Windowgames_821;DC Universe Online;PC;Sony Online Entertainment;2010-01-01;;Adventure;;;Sony Online Austin;;;;dc universe online
Windowgames_822;Dead or Alive 6;PC;Koei Tecmo;2019-01-01;;Fighting;;;Koei Tecmo;;;;dead or alive 6
Windowgames_823;Dead Cells;PC;Motion Twin;2018-01-01;;Platform,Adventure,Indie;;;Motion Twin;;;;dead cells
Windowgames_824;Dead Island;PC;Techland;2009-01-01;;"Shooter,""Hack and slash/Beat em up""";;;Techland;;;;dead island
Windowgames_825;Dead Island 2;PC;Techland;;;"Shooter,Role-playing (RPG),""Hack and slash/Beat em up""";;;Techland;;;;dead island 2
Windowgames_826;Dead Island: Riptide;PC;Techland;2013-01-01;;"Shooter,Role-playing (RPG),""Hack and slash/Beat em up""";;;Techland;;;;dead island riptide
Windowgames_827;Dead Mans Hand;PC;Atari;2004-01-01;;Shooter;;;Human Head Studios;;;;dead mans hand
Windowgames_828;Dead Pixels;PC;;2012-01-01;;Shooter;;;CSR-Studios;;;;dead pixels
Windowgames_829;Dead Reefs;PC;The Adventure Company;2007-01-01;;Adventure;;;Streko-Graphics;;;;dead reefs
Windowgames_830;Dead Rising 2;PC;Capcom;2010-01-01;;"""Hack and slash/Beat em up"",Adventure";;;Blue Castle Games;;;;dead rising 2
Windowgames_831;Dead Space;PC;Electronic Arts;2008-01-01;;Shooter;;;Visceral Games;;;;dead space
Windowgames_832;Dead Space 2;PC;Electronic Arts;2011-01-01;;Shooter;;;Visceral Games;;;;dead space 2
Windowgames_833;Dead Space 3;PC;Electronic Arts;2013-01-01;;Point-and-click,Adventure;;;Visceral Games;;;;dead space 3
Windowgames_834;Dead to Rights;PC;Namco;2002-01-01;;Shooter;;;Namco;;;;dead to rights
Windowgames_835;Dead to Rights II;PC;Namco;2005-01-01;;Shooter;;;Widescreen Games;;;;dead to rights ii
Windowgames_836;Deadliest Catch: Alaskan Storm;PC;Greenwave Games;2008-01-01;;Simulator;;;Liquid Dragon Studios;;;;deadliest catch alaskan storm
Windowgames_837;Deadlock II: Shrine Wars;PC;Accolade;1998-01-01;;Strategy,Turn-based strategy (TBS),Tactical;;;Cyberlore Studios;;;;deadlock ii shrine wars
Windowgames_838;Deadlock: Planetary Conquest;PC;Accolade;1996-01-01;;Strategy,Turn-based strategy (TBS);;;Accolade;;;;deadlock planetary conquest
Windowgames_839;Deadly Dozen;PC;Infogrames;2001-01-01;;Simulator,Strategy;;;nFusion;;;;deadly dozen
Windowgames_840;Deadly Dozen: Pacific Theater;PC;Infogrames;2002-01-01;;Shooter,Strategy,Tactical;;;nFusion;;;;deadly dozen pacific theater
Windowgames_841;Deadly Rooms of Death;PC;Webfoot Technologies;1997-01-01;;Puzzle,Strategy;;;Webfoot Technologies;;;;deadly rooms of death
Windowgames_842;Deadly Tide;PC;Microsoft;1996-01-01;;Point-and-click,Shooter,Simulator;;;Rainbow Studios;;;;deadly tide
Windowgames_843;Deal or No Deal;PC;Mindscape;2006-01-01;;Strategy,Tactical;;;Gravity-i;;;;deal or no deal
Windowgames_844;Dear Esther;PC;;2008-01-01;;Adventure,Indie;;;Dan Pinchbeck;;;;dear esther
Windowgames_845;Death Come True;PC;IzanagiGames;2020-01-01;;Point-and-click,Puzzle,Adventure;;;Too Kyo Games;;;;death come true
Windowgames_846;Death Rally;PC;Remedy Entertainment;2009-01-01;;Platform;;;Remedy Entertainment;;;;death rally
Windowgames_847;Death Rally;PC;Remedy Entertainment;2012-01-01;;Platform;;;Cornfox & Brothers,Mountain Sheep;;;;death rally
Windowgames_848;Death to Spies;PC;1C Company,Atari;2007-01-01;;Shooter,Adventure;;;Haggard Games;;;;death to spies
Windowgames_849;Death to Spies: Moment of Truth;PC;1C Company;2009-01-01;;Shooter,Adventure;;;Haggard Games;;;;death to spies moment of truth
Windowgames_850;DeathSpank;PC;Hothead Games;2010-01-01;;"Role-playing (RPG),""Hack and slash/Beat em up"",Adventure,Indie";;;Hothead Games;;;;deathspank
Windowgames_851;Deathtrap Dungeon;PC;Eidos Interactive;1998-01-01;;Role-playing (RPG),Adventure;;;Eidos Interactive;;;;deathtrap dungeon
Windowgames_852;Decisive Battles of WWII: Korsun Pocket;PC;Matrix Games;2003-01-01;;Strategy,Turn-based strategy (TBS);;;Strategic Studies Group;;;;decisive battles of wwii korsun pocket
Windowgames_853;Deep Sea Tycoon;PC;Activision Value Publishing;2003-01-01;;Simulator;;;Anarchy Enterprises;;;;deep sea tycoon
Windowgames_854;Deer Avenger;PC;Simon & Schuster Interactive;1998-01-01;;Shooter;;;Hypnotix;;;;deer avenger
Windowgames_855;Deer Avenger 2: Deer in the City;PC;Simon & Schuster Interactive;1999-01-01;;Sport;;;Hypnotix;;;;deer avenger 2 deer in the city
Windowgames_856;Deer Avenger 3D;PC;Simon & Schuster Interactive;2000-01-01;;Sport;;;Hypnotix;;;;deer avenger 3d
Windowgames_857;Deer Avenger: Open Season;PC;Simon & Schuster Interactive;2001-01-01;;Shooter;;;Hypnotix;;;;deer avenger open season
Windowgames_858;The Deer God;PC;Crescent Moon Games;2014-01-01;;Platform,Adventure,Indie,Arcade;;;Crescent Moon Games;;;;the deer god
Windowgames_859;Deer Hunter: Interactive Hunting Experience;PC;WizardWorks;1997-01-01;;Shooter,Sport;;;Sunstorm Interactive;;;;deer hunter interactive hunting experience
Windowgames_860;Deer Hunter Companion;PC;WizardWorks;1998-01-01;;Simulator;;;Sunstorm Interactive;;;;deer hunter companion
Windowgames_861;Deer Hunter II: The Hunt Continues;PC;WizardWorks;1998-01-01;;Shooter,Simulator,Sport;;;Sunstorm Interactive;;;;deer hunter ii the hunt continues
Windowgames_862;Deer Hunters Extended Season;PC;WizardWorks;1998-01-01;;Simulator;;;Sunstorm Interactive;;;;deer hunters extended season
Windowgames_863;Deer Hunter II: Extended Season;PC;WizardWorks;1998-01-01;;Simulator;;;Sunstorm Interactive;;;;deer hunter ii extended season
Windowgames_864;Deer Hunter 3: The Legend Continues;PC;WizardWorks;1999-01-01;;Shooter,Simulator,Sport;;;Sunstorm Interactive;;;;deer hunter 3 the legend continues
Windowgames_865;Deer Hunter 3 Gold;PC;WizardWorks;2000-01-01;;Shooter,Sport;;;Sunstorm Interactive,Sylum Entertainment;;;;deer hunter 3 gold
Windowgames_866;Deer Hunter 4: World-Class Record Bucks;PC;WizardWorks;2001-01-01;;Shooter,Simulator,Sport;;;Sunstorm Interactive;;;;deer hunter 4 worldclass record bucks
Windowgames_867;Deer Hunter 5: Tracking Trophies;PC;WizardWorks;2001-01-01;;Shooter,Simulator,Sport;;;Sunstorm Interactive,Sylum Entertainment;;;;deer hunter 5 tracking trophies
Windowgames_868;Deer Hunter 2003: Legendary Hunting;PC;Infogrames;2002-01-01;;Shooter,Sport;;;Sunstorm Interactive;;;;deer hunter 2003 legendary hunting
Windowgames_869;Deer Hunter 2004;PC;Atari;2003-01-01;;Shooter,Simulator,Sport;;;Southlogic Studios;;;;deer hunter 2004
Windowgames_870;Deer Hunter 2005;PC;Atari;2004-01-01;;Shooter,Simulator,Sport;;;Southlogic Studios;;;;deer hunter 2005
Windowgames_871;Deer Hunter Tournament;PC;Atari;2008-01-01;;Shooter,Simulator,Sport;;;Southlogic Studios;;;;deer hunter tournament
Windowgames_872;DEFCON;PC;Pinnacle Entertainment Group;2006-01-01;;Shooter,Real Time Strategy (RTS),Strategy;;;Introversion Software;;;;defcon
Windowgames_873;Defenders Quest: Valley of the Forgotten;PC;;2012-01-01;;Role-playing (RPG),Strategy,Tactical;;;Level Up Labs;;;;defenders quest valley of the forgotten
Windowgames_874;Defenders Quest: Valley of the Forgotten DX;PC;;2016-01-01;;Role-playing (RPG),Strategy,Tactical;;;Level Up Labs;;;;defenders quest valley of the forgotten dx
Windowgames_875;Defense Grid: The Awakening;PC;Aspyr Media;2008-01-01;;Strategy,Indie;;;Hidden Path Entertainment;;;;defense grid the awakening
Windowgames_876;Delicious - Emilys Christmas Carol;PC;GameHouse;2016-01-01;;Adventure,Indie;;;Blue Giraffe,GameHouse;;;;delicious emilys christmas carol
Windowgames_877;Delicious - Emilys Home Sweet Home;PC;GameHouse;2015-01-01;;Adventure,Indie;;;GameHouse;;;;delicious emilys home sweet home
Windowgames_878;Delicious - Emilys Hopes and Fears;PC;GameHouse;2015-01-01;;Strategy,Adventure,Indie;;;Blue Giraffe;;;;delicious emilys hopes and fears
Windowgames_879;Delicious - Emilys Message in a Bottle;PC;GameHouse;2016-01-01;;Adventure,Indie;;;GameHouse;;;;delicious emilys message in a bottle
Windowgames_880;Delicious - Emilys New Beginning;PC;GameHouse;2014-01-01;;Adventure,Indie;;;GameHouse;;;;delicious emilys new beginning
Windowgames_881;Delta Force;PC;NovaLogic;1998-01-01;;Shooter,Strategy,Tactical;;;NovaLogic;;;;delta force
Windowgames_882;Delta Force 2;PC;Novalogic;1999-01-01;;Shooter,Tactical;;;Novalogic;;;;delta force 2
Windowgames_883;Delta Force: Angel Falls;PC;NovaLogic;2010-01-01;;Shooter;;;NovaLogic;;;;delta force angel falls
Windowgames_884;Delta Force: Black Hawk Down;PC;NovaLogic;2003-01-01;;Shooter,Tactical;;;NovaLogic;;;;delta force black hawk down
Windowgames_885;Delta Force: Black Hawk Down – Team Sabre;PC;NovaLogic;2004-01-01;;Shooter,Tactical;;;Ritual Entertainment;;;;delta force black hawk down team sabre
Windowgames_886;Delta Force: Land Warrior;PC;NovaLogic;2000-01-01;;Shooter,Strategy,Tactical;;;NovaLogic;;;;delta force land warrior
Windowgames_887;Delta Force: Task Force Dagger;PC;NovaLogic;2002-01-01;;Shooter,Tactical;;;Zombie Studios;;;;delta force task force dagger
Windowgames_888;Delta Force: Urban Warfare;PC;NovaLogic;2002-01-01;;Shooter,Tactical;;;Rebellion Developments;;;;delta force urban warfare
Windowgames_889;Delta Force: Xtreme;PC;NovaLogic;2005-01-01;;Shooter,Tactical;;;NovaLogic;;;;delta force xtreme
Windowgames_890;Delta Force: Xtreme 2;PC;NovaLogic;2009-01-01;;Shooter,Tactical;;;NovaLogic;;;;delta force xtreme 2
Windowgames_891;Delver;PC;Priority Interrupt;2018-01-01;;Role-playing (RPG),Strategy,Indie;;;Priority Interrupt;;;;delver
Windowgames_892;Demigod;PC;Stardock;2009-01-01;;Role-playing (RPG),Adventure,Indie,Visual Novel;;;Gas Powered Games;;;;demigod
Windowgames_893;Democracy;PC;Tri-Synergy;2005-01-01;;Simulator,Strategy,Indie;;;Positech Games;;;;democracy
Windowgames_894;Democracy 2;PC;;2007-01-01;;Simulator,Strategy,Indie;;;Positech Games;;;;democracy 2
Windowgames_895;Democracy 3;PC;;2013-01-01;;Simulator,Strategy,Indie;;;Positech Games;;;;democracy 3
Windowgames_896;Democracy 4;PC;;2019-01-01;;Simulator,Strategy,Indie;;;Positech Games;;;;democracy 4
Windowgames_897;Demonstar;PC;Mountain King Studios;1997-01-01;;Shooter;;;Mountain King Studios;;;;demonstar
Windowgames_898;Depths of Peril;PC;Soldak Entertainment;2007-01-01;;Role-playing (RPG),Strategy,Indie;;;Soldak Entertainment;;;;depths of peril
Windowgames_899;Descent II;PC;Interplay Entertainment;1996-01-01;;Shooter,Simulator,Adventure,Indie;;;Parallax Software;;;;descent ii
Windowgames_900;Descent 3;PC;Interplay Productions;1999-01-01;;Shooter;;;Outrage Entertainment;;;;descent 3
Windowgames_901;Descent 3: Mercenary;PC;Interplay Productions;1999-01-01;;Shooter,Simulator;;;Outrage Entertainment;;;;descent 3 mercenary
Windowgames_902;Descent 3 (White Label Edition);PC;Interplay Productions;2001-01-01;;Simulator;;;Outrage Entertainment;;;;descent 3 white label edition
Windowgames_903;Descent: FreeSpace – The Great War;PC;Interplay Entertainment;1998-01-01;;Simulator;;;Volition;;;;descent freespace the great war
Windowgames_904;Desert Combat;PC;;2004-01-01;;Shooter;;;Trauma Studios;;;;desert combat
Windowgames_905;Desert Rats vs. Afrika Korps;PC;Encore Software,Inc,;2004-01-01;;Real Time Strategy (RTS),Strategy;;;Digital Reality;;;;desert rats vs afrika korps
Windowgames_906;Desperados: Wanted Dead or Alive;PC;Atari;2001-01-01;;Real Time Strategy (RTS),Strategy,Tactical;;;Spellbound Entertainment AG;;;;desperados wanted dead or alive
Windowgames_907;Desperados 2: Coopers Revenge;PC;Atari;2006-01-01;;Real Time Strategy (RTS),Strategy,Tactical;;;Spellbound Entertainment AG;;;;desperados 2 coopers revenge
Windowgames_908;Desperados III;PC;THQ Nordic;2020-01-01;;Real Time Strategy (RTS),Strategy,Tactical;;;Mimimi Games;;;;desperados iii
Windowgames_909;Desperate Housewives: The Game;PC;Buena Vista Games;2006-01-01;;Simulator,Strategy,Adventure;;;Liquid Entertainment;;;;desperate housewives the game
Windowgames_910;Destination Treasure Island;PC;Nobilis;2007-01-01;;Adventure;;;Kheops Studio;;;;destination treasure island
Windowgames_911;Destroy All Humans;PC;THQ Nordic;2020-01-01;;Shooter,Adventure;;;Black Forest Games;;;;destroy all humans
Windowgames_912;Destroy All Humans! 2;PC;THQ;2006-01-01;;Shooter,Adventure;;;Pandemic Studios;;;;destroy all humans 2
Windowgames_913;Destruction Derby 2;PC;Sony Computer Entertainment,Psygnosis;1996-01-01;;Racing;;;Reflections Interactive;;;;destruction derby 2
Windowgames_914;Detroit: Become Human;PC;Quantic Dream;2019-01-01;;Adventure;;;Quantic Dream;;;;detroit become human
Windowgames_915;Deus Ex;PC;Eidos Interactive;2000-01-01;;Puzzle,Indie;;;Ion Storm;;;;deus ex
Windowgames_916;Deus Ex: Human Revolution;PC;Square Enix;2011-01-01;;Shooter,Role-playing (RPG);;;Eidos Montréal;;;;deus ex human revolution
Windowgames_917;Deus Ex: Invisible War;PC;Eidos Interactive;2003-01-01;;Shooter,Role-playing (RPG);;;Ion Storm;;;;deus ex invisible war
Windowgames_918;Deus Ex: Mankind Divided;PC;Square Enix;2016-01-01;;Shooter,Role-playing (RPG),Sport,Adventure;;;Eidos Montréal;;;;deus ex mankind divided
Windowgames_919;Devastation;PC;ARUSH Entertainment;2003-01-01;;Shooter;;;Digitalo Studios;;;;devastation
Windowgames_920;Devil Daggers;PC;Sorath;2016-01-01;;Shooter,Indie;;;Sorath;;;;devil daggers
Windowgames_921;The Devil Inside;PC;Cryo Interactive;2000-01-01;;Adventure,Indie;;;Gamesquad;;;;the devil inside
Windowgames_922;Devil May Cry 3: Dantes Awakening;PC;Capcom;2005-01-01;;"Shooter,""Hack and slash/Beat em up"",Adventure";;;Capcom Production Studio 1;;;;devil may cry 3 dantes awakening
Windowgames_923;Devil May Cry 4;PC;Capcom;2008-01-01;;Strategy,Adventure;;;Capcom;;;;devil may cry 4
Windowgames_924;Diablo;PC;Blizzard Entertainment,Ubisoft;1996-01-01;;"Role-playing (RPG),""Hack and slash/Beat em up""";;;Blizzard North;;;;diablo
Windowgames_925;Diablo II;PC;Blizzard Entertainment,Sierra Entertainment;2000-01-01;;"Role-playing (RPG),""Hack and slash/Beat em up"",Adventure";;;Blizzard North;;;;diablo ii
Windowgames_926;Diablo II: Lord of Destruction;PC;Blizzard Entertainment,Sierra Entertainment;2001-01-01;;"Role-playing (RPG),""Hack and slash/Beat em up""";;;Blizzard North;;;;diablo ii lord of destruction
Windowgames_927;Diablo: Hellfire;PC;Sierra On-Line;1997-01-01;;"Role-playing (RPG),""Hack and slash/Beat em up"",Adventure";;;Synergistic Software;;;;diablo hellfire
Windowgames_928;Diablo III;PC;Blizzard Entertainment,Sierra Entertainment;2012-01-01;;"Role-playing (RPG),""Hack and slash/Beat em up""";;;Blizzard North;;;;diablo iii
Windowgames_929;Didi & Ditto First Grade: The Wolf King;PC;Kutoka Interactive;2005-01-01;;Adventure;;;Kutoka Interactive;;;;didi ditto first grade the wolf king
Windowgames_930;Die by the Sword;PC;Tantrum Entertainment;1998-01-01;;Point-and-click,Puzzle,Adventure;;;Treyarch;;;;die by the sword
Windowgames_931;Die Hard Trilogy;PC;Fox Interactive;1996-01-01;;Shooter;;;Probe Entertainment;;;;die hard trilogy
Windowgames_932;Die Hard Trilogy 2: Viva Las Vegas;PC;Fox Interactive;2000-01-01;;Shooter;;;n-Space;;;;die hard trilogy 2 viva las vegas
Windowgames_933;Die Hard: Nakatomi Plaza;PC;Sierra Entertainment;2002-01-01;;Shooter;;;Piranha Games;;;;die hard nakatomi plaza
Windowgames_934;Digger;PC;Windmill Software;2003-01-01;;Simulator,Indie;;;Windmill Software;;;;digger
Windowgames_935;Diggles: The Myth Of Fenris;PC;Strategy First;2001-01-01;;Real Time Strategy (RTS),Strategy,Adventure;;;Innonics;;;;diggles the myth of fenris
Windowgames_936;Digital Combat Simulator;PC;The Fighter Collection;2008-01-01;;Simulator;;;Eagle Dynamics;;;;digital combat simulator
Windowgames_937;Diner Dash;PC;PlayFirst;2003-01-01;;Strategy,Arcade;;;Gamelab,Glu Mobile;;;;diner dash
Windowgames_938;Diner Dash 2: Restaurant Rescue;PC;PlayFirst;2006-01-01;;Puzzle,Strategy;;;PlayFirst;;;;diner dash 2 restaurant rescue
Windowgames_939;Diner Dash: Flo on the Go;PC;PlayFirst;2006-01-01;;Strategy,Arcade;;;PlayFirst;;;;diner dash flo on the go
Windowgames_940;Diner Dash: Hometown Hero;PC;PlayFirst;2007-01-01;;Simulator,Arcade;;;PlayFirst;;;;diner dash hometown hero
Windowgames_941;Dino Crisis;PC;Capcom;1999-01-01;;Shooter,Turn-based strategy (TBS);;;Capcom Production Studio 4;;;;dino crisis
Windowgames_942;Dino Crisis 2;PC;Capcom;2000-01-01;;Shooter,Adventure;;;Capcom Production Studio 4;;;;dino crisis 2
Windowgames_943;Dino Island;PC;Monte Cristo;2002-01-01;;Adventure;;;Monte Cristo;;;;dino island
Windowgames_944;Dinosaur World;PC;BBC;2001-01-01;;Shooter;;;Asylum Entertainment;;;;dinosaur world
Windowgames_945;Dirt 5;PC;Codemasters;2020-01-01;;Racing,Sport,Adventure;;;Codemasters;;;;dirt 5
Windowgames_946;Dirt Track Racing;PC;Ratbag Games;2000-01-01;;Racing,Simulator,Sport;;;Ratbag Games;;;;dirt track racing
Windowgames_947;Dirt Track Racing 2;PC;Ratbag Games;2002-01-01;;Racing;;;Ratbag Games;;;;dirt track racing 2
