id;name;platform;publishers;publicationDate;globallySoldUnits;genres;criticScore;userScore;developers;summary;rating;series;name_preprocessed
PS4_id_7214;LEGO Star Wars: The Skywalker Saga (PS4);PlayStation 4;;;;;;;;;;;lego star wars the skywalker saga ps4
PS4_id_7215;LEGO The Hobbit;PlayStation 4;Warner Bros. Interactive Entertainment;2014-04-08;;Action-Adventure;;;Traveller's Tales;;;;lego the hobbit
PS4_id_7216;LEGO The Incredibles;PlayStation 4;Warner Bros. Interactive Entertainment;2018-06-15;;Action-Adventure;;;Traveller's Tales;;;;lego the incredibles
PS4_id_7217;LEGO Worlds;PlayStation 4;WB Games;2017-03-07;;Simulation;;;Traveller's Tales;;;;lego worlds
PS4_id_7218;Legrand Legacy: Tale of the Fatebounds;PlayStation 4;Another Indie;2019-10-03;;Role Playing,Turn Based;;;SEMISOFT;;;;legrand legacy tale of the fatebounds
PS4_id_7219;Legrand Legacy: Tale of the Fatebounds (EU);PlayStation 4;Another Indie;2019-10-03;;Role Playing,Turn Based;;;SEMISOFT;;;;legrand legacy tale of the fatebounds eu
PS4_id_7220;Leif's Adventure: Netherworld Hero;PlayStation 4;;;;;;;;;;;leifs adventure netherworld hero
PS4_id_7221;Leisure Suit Larry - Wet Dreams Don't Dry;PlayStation 4;Assemble Entertainment;2019-06-19;;Adventure,Point & Click;;;CrazyBunch;;;;leisure suit larry wet dreams dont dry
PS4_id_7222;Leisure Suit Larry - Wet Dreams Don't Dry (EU);PlayStation 4;Assemble Entertainment;2019-06-13;;Adventure,Point & Click;;;CrazyBunch;;;;leisure suit larry wet dreams dont dry eu
PS4_id_7223;Leisure Suit Larry - Wet Dreams Dry Twice;PlayStation 4;Assemble Entertainment;2021-05-18;;Adventure,Point & Click;;;CrazyBunch;;;;leisure suit larry wet dreams dry twice
PS4_id_7224;Lemnis Gate (EU) (PS4);PlayStation 4;Frontier Foundry;2021-09-28;;First Person Shooter;;;Ratloop Games Canada;;;;lemnis gate eu ps4
PS4_id_7225;Lemnis Gate (PS4);PlayStation 4;Frontier Foundry;2021-09-28;;First Person Shooter;;;Ratloop Games Canada;;;;lemnis gate ps4
PS4_id_7226;Leo's Fortune;PlayStation 4;Tilting Point;2015-09-11;;Platformer;;;1337 Game Design;;;;leos fortune
PS4_id_7227;LET IT DIE;PlayStation 4;GungHo Online Entertainment;2016-12-03;;Action Horror,Action-Adventure;;;Grasshopper Manufacture;;;;let it die
PS4_id_7228;Let Them Come;PlayStation 4;Versus Evil;2017-12-05;;Shoot 'em up;;;Tuatara Games;;;;let them come
PS4_id_7229;Let Them Come (EU);PlayStation 4;Versus Evil;2017-12-05;;Shoot 'em up;;;Tuatara Games;;;;let them come eu
PS4_id_7230;Lethal League;PlayStation 4;Team Reptile;2017-05-09;;Fighting;;;Team Reptile;;;;lethal league
PS4_id_7231;Lethal League Blaze;PlayStation 4;Team Reptile;2019-07-12;;Fighting;;;Team Reptile;;;;lethal league blaze
PS4_id_7232;Lethal VR;PlayStation 4;Team17 Software;2017-01-24;;First Person Shooter,On Rails;;;Three Fields Entertainment;;;;lethal vr
PS4_id_7233;Let's Cook Together;PlayStation 4;Yellow Dot;2021-02-16;;Party;;;Yellow Dot;;;;lets cook together
PS4_id_7234;Let's Sing 2016;PlayStation 4;Maximum Games;2015-11-12;;Music;;;Voxler;;;;lets sing 2016
PS4_id_7235;Let's Sing 2016 (Asia);PlayStation 4;System 3;2016-02-24;;Music;;;Voxler;;;;lets sing 2016 asia
PS4_id_7236;Let's Sing 2016 (EU);PlayStation 4;Deep Silver;2015-10-23;;Music;;;Voxler;;;;lets sing 2016 eu
PS4_id_7237;Let's Sing 2016 (UK);PlayStation 4;Maximum Games;2015-10-23;;Music;;;Voxler;;;;lets sing 2016 uk
PS4_id_7238;Let's Sing 2016: Hits Francais (FR);PlayStation 4;Deep Silver;2015-11-06;;Music;;;Voxler;;;;lets sing 2016 hits francais fr
PS4_id_7239;Let's Sing 2017;PlayStation 4;Deep Silver;2016-10-14;;Music;;;Voxler;;;;lets sing 2017
PS4_id_7240;Let's Sing 2017 (DE);PlayStation 4;Deep Silver;2016-10-14;;Music;;;Voxler;;;;lets sing 2017 de
PS4_id_7241;Let's Sing 2017 (ES);PlayStation 4;Deep Silver;2016-10-14;;Music;;;Voxler;;;;lets sing 2017 es
PS4_id_7242;Let's Sing 2017 (FR);PlayStation 4;Deep Silver;2016-10-14;;Music;;;Voxler;;;;lets sing 2017 fr
PS4_id_7243;Let's Sing 2017 (UK);PlayStation 4;Deep Silver;2016-10-14;;Music;;;Voxler;;;;lets sing 2017 uk
PS4_id_7244;Let's Sing 2018;PlayStation 4;Plug In Digital;2018-07-17;;Music;;;Voxler;;;;lets sing 2018
PS4_id_7245;Let's Sing 2018 (DE);PlayStation 4;Ravenscourt;2017-10-20;;Music;;;Voxler;;;;lets sing 2018 de
PS4_id_7246;Let's Sing 2018 (ES);PlayStation 4;Ravenscourt;2017-10-20;;Music;;;Voxler;;;;lets sing 2018 es
PS4_id_7247;Let's Sing 2018 (FR);PlayStation 4;Ravenscourt;2017-10-20;;Music;;;Voxler;;;;lets sing 2018 fr
PS4_id_7248;Let's Sing 2018 (UK);PlayStation 4;Ravenscourt;2017-10-20;;Music;;;Voxler;;;;lets sing 2018 uk
PS4_id_7249;Let's Sing 2019;PlayStation 4;Plug In Digital;2019-07-16;;Music;;;Voxler;;;;lets sing 2019
PS4_id_7250;Let's Sing 2019 (DE);PlayStation 4;Ravenscourt;2018-10-26;;Music;;;Voxler;;;;lets sing 2019 de
PS4_id_7251;Let's Sing 2019 (ES);PlayStation 4;Ravenscourt;2018-10-26;;Music;;;Voxler;;;;lets sing 2019 es
PS4_id_7252;Let's Sing 2019 (EU);PlayStation 4;Ravenscourt;2018-10-26;;Music;;;Voxler;;;;lets sing 2019 eu
PS4_id_7253;Let's Sing 2019 (FR);PlayStation 4;Ravenscourt;2018-10-26;;Music;;;Voxler;;;;lets sing 2019 fr
PS4_id_7254;Let's Sing 2020;PlayStation 4;Deep Silver;2020-05-28;;Music;;;Voxler;;;;lets sing 2020
PS4_id_7255;Let's Sing 2020 (DE);PlayStation 4;Ravenscourt;2019-10-25;;Music;;;Voxler;;;;lets sing 2020 de
PS4_id_7256;Let's Sing 2020 (ES);PlayStation 4;Ravenscourt;2019-10-25;;Music;;;Voxler;;;;lets sing 2020 es
PS4_id_7257;Let's Sing 2020 (EU);PlayStation 4;Ravenscourt;2019-10-25;;Music;;;Voxler;;;;lets sing 2020 eu
PS4_id_7258;Let's Sing 2020 (FR);PlayStation 4;Ravenscourt;2019-10-25;;Music;;;Voxler;;;;lets sing 2020 fr
PS4_id_7259;Let's Sing 2021;PlayStation 4;Ravenscourt;2020-11-13;;Music;;;Voxler;;;;lets sing 2021
PS4_id_7260;Let's Sing 2021 (DE);PlayStation 4;Ravenscourt;2020-11-13;;Music;;;Voxler;;;;lets sing 2021 de
PS4_id_7261;Let's Sing 2021 (ES);PlayStation 4;Ravenscourt;2020-11-13;;Music;;;Voxler;;;;lets sing 2021 es
PS4_id_7262;Let's Sing 2021 (EU);PlayStation 4;Ravenscourt;2020-11-13;;Music;;;Voxler;;;;lets sing 2021 eu
PS4_id_7263;Let's Sing 2021 (FR);PlayStation 4;Ravenscourt;2020-11-13;;Music;;;Voxler;;;;lets sing 2021 fr
PS4_id_7264;Let's Sing 2021 (HK/TW);PlayStation 4;Koch Media;2020-11-27;;Music;;;Voxler;;;;lets sing 2021 hktw
PS4_id_7265;Let's Sing 2022 (HK/TW) (PS4);PlayStation 4;Koch Media;2021-11-23;;;;;Voxler;;;;lets sing 2022 hktw ps4
PS4_id_7266;Let's Sing 2022 (PS4);PlayStation 4;Ravenscourt;2021-11-23;;Music;;;Voxler;;;;lets sing 2022 ps4
PS4_id_7267;Let's Sing 8 (ES);PlayStation 4;Deep Silver;2015-10-09;;Music;;;Voxler;;;;lets sing 8 es
PS4_id_7268;Let's Sing Country;PlayStation 4;Deep Silver;2019-10-25;;Music;;;Voxler;;;;lets sing country
PS4_id_7269;Lets Sing Queen;PlayStation 4;Ravenscourt,Deep Silver;2020-10-02;;Music;;;Voxler;;;;lets sing queen
PS4_id_7270;Letter Quest Remastered;PlayStation 4;;2016-05-18;;Puzzle,Role Playing;;;Bacon Bandit Games;;;;letter quest remastered
PS4_id_7271;Levántate: All Stars;PlayStation 4;BadLand Publishing;2017-11-30;;Music;;;Casual Brothers Games;;;;lev ntate all stars
PS4_id_7272;Level 22;PlayStation 4;Moving Player;2016-02-11;;Action-Adventure,Stealth;;;NOEGO;;;;level 22
PS4_id_7273;Liberated;PlayStation 4;;;;;;;;;;;liberated
PS4_id_7274;Liberated (JP);PlayStation 4;EXNOA;2021-05-27;;Stealth;;;Atomic Wolf;;;;liberated jp
PS4_id_7275;Lichdom Battlemage;PlayStation 4;Maximum Games;2016-04-22;;First Person Shooter,Role Playing;;;Xaviant;;;;lichdom battlemage
PS4_id_7276;Lichtspeer;PlayStation 4;Crunching Koalas;2016-09-27;;Action;;;Lichthund;;;;lichtspeer
PS4_id_7277;Liege Dragon;PlayStation 4;KEMCO;2020-10-01;;Role Playing,Turn Based;;;EXE-CREATE;;;;liege dragon
PS4_id_7278;Life Goes On: Done to Death;PlayStation 4;Infinite Monkeys Entertainment;2016-05-17;;Puzzle,Platformer;;;Infinite Monkeys Entertainment;;;;life goes on done to death
PS4_id_7279;Life Goes On: Done to Death (Asia);PlayStation 4;Gamepoch;2017-06-08;;Puzzle,Platformer;;;Infinite Monkeys Entertainment;;;;life goes on done to death asia
PS4_id_7280;Life Is Strange;PlayStation 4;Square Enix;2015-01-30;;Adventure,Point & Click;;;Dontnod Entertainment;;;;life is strange
PS4_id_7281;Life Is Strange 2;PlayStation 4;Square Enix;2018-09-26;;Adventure,Point & Click;;;Dontnod Entertainment;;;;life is strange 2
PS4_id_7282;Life is Strange Remastered Collection;PlayStation 4;;;;;;;;;;;life is strange remastered collection
PS4_id_7283;Life Is Strange: Before The Storm;PlayStation 4;Square Enix;2017-08-31;;Adventure,Point & Click;;;Deck Nine Games;;;;life is strange before the storm
PS4_id_7284;Life is Strange: True Colors (PS4);PlayStation 4;Square Enix;2021-09-10;;Adventure,Point & Click;;;Deck Nine Games;;;;life is strange true colors ps4
PS4_id_7285;Life of Black Tiger;PlayStation 4;1Games;2017-01-17;;Beat 'em up;;;1Games;;;;life of black tiger
PS4_id_7286;Life of Black Tiger (KR);PlayStation 4;1Games;2016-08-08;;Beat 'em up;;;1Games;;;;life of black tiger kr
PS4_id_7287;Life of Fly;PlayStation 4;EpiXR Games;2021-03-05;;Adventure;;;EpiXR Games;;;;life of fly
PS4_id_7288;Life of Fly (EU);PlayStation 4;EpiXR Games;2021-03-05;;Adventure;;;EpiXR Games;;;;life of fly eu
PS4_id_7289;Life of Fly 2;PlayStation 4;EpiXR Games;2021-06-10;;Adventure;;;EpiXR Games;;;;life of fly 2
PS4_id_7290;Life of Fly 2 (EU);PlayStation 4;EpiXR Games;2021-06-10;;Adventure;;;EpiXR Games;;;;life of fly 2 eu
PS4_id_7291;Lifeless Planet;PlayStation 4;Serenity Forge;2016-08-17;;Action-Adventure;;;Stage 2 Studios;;;;lifeless planet
PS4_id_7292;Liftoff: Drone Racing;PlayStation 4;astragon Entertainment;2020-11-10;;Arcade Racing,Aerial;;;LuGus Studios;;;;liftoff drone racing
PS4_id_7293;Light Fairytale Episode 1;PlayStation 4;neko.works;2019-11-05;;Role Playing,Turn Based;;;neko.works;;;;light fairytale episode 1
PS4_id_7294;Light Fairytale Episode 2;PlayStation 4;neko.works;2021-11-16;;Role Playing,Turn Based;;;neko.works;;;;light fairytale episode 2
PS4_id_7295;Light Fall;PlayStation 4;;;;;;;;;;;light fall
PS4_id_7296;Light Tracer;PlayStation 4;Oasis Games;2017-09-26;;Puzzle,Platformer;;;Void Dimensions;;;;light tracer
PS4_id_7297;Light Tracer (CN);PlayStation 4;Gamepoch;2017-10-30;;Puzzle,Platformer;;;Void Dimensions;;;;light tracer cn
PS4_id_7298;Light Tracer (EU);PlayStation 4;Oasis Games;2017-09-27;;Puzzle,Platformer;;;Void Dimensions;;;;light tracer eu
PS4_id_7299;Light Tracer: Chronicle of the Two Worlds;PlayStation 4;Chuyan;2021-10-23;;Puzzle,Platformer;;;Void Dimensions;;;;light tracer chronicle of the two worlds
PS4_id_7300;Lightfield;PlayStation 4;Lost in the Garden;2017-09-26;;Arcade Racing;;;Lost in the Garden;;;;lightfield
PS4_id_7301;Lighting End;PlayStation 4;;;;;;;;;;;lighting end
PS4_id_7302;Lili: Child of Geos;PlayStation 4;Panic Button;2017-06-20;;Action-Adventure;;;Panic Button;;;;lili child of geos
PS4_id_7303;Lili: Child of Geos (EU);PlayStation 4;Panic Button;2017-06-20;;Action-Adventure;;;Panic Button;;;;lili child of geos eu
PS4_id_7304;LIMBO;PlayStation 4;Playdead;2015-02-25;;Puzzle,Platformer;;;Playdead;;;;limbo
PS4_id_7305;Linelight;PlayStation 4;Brett Taylor Interactive;2017-01-31;;Puzzle;;;My Dog Zorro;;;;linelight
PS4_id_7306;Ling: A Road Alone;PlayStation 4;Winking Skywalker Entertainment;2019-10-02;;Action;;;Chautauqua Software;;;;ling a road alone
PS4_id_7307;Ling: A Road Alone (HK/TW);PlayStation 4;Circle Entertainment;2019-10-02;;Action;;;Chautauqua Software;;;;ling a road alone hktw
PS4_id_7308;Link-a-Pix Deluxe;PlayStation 4;Lightwood Games;2020-01-07;;Puzzle;;;Lightwood Games;;;;linkapix deluxe
PS4_id_7309;Link-a-Pix Deluxe (Asia);PlayStation 4;eastasiasoft;2020-01-07;;Puzzle;;;Lightwood Games;;;;linkapix deluxe asia
PS4_id_7310;Link-a-Pix Deluxe (EU);PlayStation 4;Lightwood Games;2020-01-07;;Puzzle;;;Lightwood Games;;;;linkapix deluxe eu
PS4_id_7311;Link-a-Pix Deluxe (JP);PlayStation 4;Rainy Frog;2020-01-16;;Puzzle;;;Lightwood Games;;;;linkapix deluxe jp
PS4_id_7312;Linked Mask;PlayStation 4;;;;;;;;;;;linked mask
PS4_id_7313;Linn: Path of Orchards;PlayStation 4;Carbon Fire Studio;2021-02-26;;Platformer;;;Fanoos Games;;;;linn path of orchards
PS4_id_7314;Lithium: Inmate 39;PlayStation 4;CanuArts;2016-10-25;;Action-Adventure;;;CanuArts;;;;lithium inmate 39
PS4_id_7315;Lithium: Inmate 39 (EU);PlayStation 4;CanuArts;2017-05-31;;Action-Adventure;;;CanuArts;;;;lithium inmate 39 eu
PS4_id_7316;Lithium: Inmate 39 Relapse Edition;PlayStation 4;CanuArts;2019-11-05;;Action-Adventure;;;CanuArts;;;;lithium inmate 39 relapse edition
PS4_id_7317;Little Adventure on the Prairie;PlayStation 4;Infinite Madaa;2018-02-22;;Platformer,Beat 'em up;;;Infinite Madaa;;;;little adventure on the prairie
PS4_id_7318;Little Big Workshop;PlayStation 4;HandyGames;2020-09-24;;Simulation,Management;;;Mirage Game Studios;;;;little big workshop
PS4_id_7319;Little Devil Inside (PS4);PlayStation 4;;;;;;;;;;;little devil inside ps4
PS4_id_7320;Little Dragons Café;PlayStation 4;Aksys Games;2018-08-24;;Simulation;;;Toybox;;;;little dragons caf
PS4_id_7321;Little Misfortune;PlayStation 4;Killmonday Games;2020-05-29;;Adventure,Point & Click;;;Killmonday Games;;;;little misfortune
PS4_id_7322;Little Nightmares;PlayStation 4;Bandai Namco Entertainment;2017-04-28;;Puzzle,Stealth,Platformer;;;Tarsier Studios;;;;little nightmares
PS4_id_7323;Little Nightmares II (PS4);PlayStation 4;Bandai Namco Entertainment;2021-02-11;;Puzzle,Stealth,Platformer;;;Tarsier Studios;;;;little nightmares ii ps4
PS4_id_7324;Little Red Lie;PlayStation 4;WZO Games;2018-01-09;;Adventure;;;WZO Games;;;;little red lie
PS4_id_7325;Little Red Lie (EU);PlayStation 4;WZO Games;2018-01-09;;Adventure;;;WZO Games;;;;little red lie eu
PS4_id_7326;Little Town Hero;PlayStation 4;Game Freak;2020-06-23;;Role Playing,Turn Based;;;Game Freak;;;;little town hero
PS4_id_7327;Little Town Hero (JP) (Physical);PlayStation 4;Rainy Frog;2020-04-23;;Role Playing,Turn Based;;;Game Freak;;;;little town hero jp physical
PS4_id_7328;Little Town Hero (Physical);PlayStation 4;NIS America;2020-06-23;;Role Playing,Turn Based;;;Game Freak;;;;little town hero physical
PS4_id_7329;Little Triangle;PlayStation 4;Shanghai Meng Ji Wang Luo Ke Ji;2018-02-08;;Platformer;;;Cotton Game;;;;little triangle
PS4_id_7330;Little Witch Academia: Chamber of Time;PlayStation 4;Bandai Namco Entertainment;2018-05-15;;Action-RPG,Role Playing;;;APLUS;;;;little witch academia chamber of time
PS4_id_7331;Little Witch Academia: VR Broom Racing;PlayStation 4;UNIVRS;2021-07-15;;Arcade Racing,Aerial;;;UNIVRS;;;;little witch academia vr broom racing
PS4_id_7332;Little Witch Academia: VR Broom Racing (EU);PlayStation 4;UNIVRS;2021-07-15;;Arcade Racing,Aerial;;;UNIVRS;;;;little witch academia vr broom racing eu
PS4_id_7333;LittleBigPlanet 3;PlayStation 4;Sony Computer Entertainment;2014-11-18;;Platformer;;;Media Molecule;;;;littlebigplanet 3
PS4_id_7334;Livelock;PlayStation 4;Perfect World Entertainment;2016-08-30;;Shoot 'em up;;;Tuque Games;;;;livelock
PS4_id_7335;Lizard Lady vs the Cats;PlayStation 4;The Voices Games;2021-02-11;;Third Person Shooter;;;The Voices Games;;;;lizard lady vs the cats
PS4_id_7336;Lizard Lady vs the Cats (EU);PlayStation 4;The Voices Games;2021-02-03;;Third Person Shooter;;;The Voices Games;;;;lizard lady vs the cats eu
PS4_id_7337;Loading Human: Chapter 1;PlayStation 4;Maximum Games;2016-10-13;;Action-Adventure;;;Untold Games;;;;loading human chapter 1
PS4_id_7338;Loadout;PlayStation 4;Sony Computer Entertainment;2014-12-16;;Third Person Shooter;;;Edge of Reality;;;;loadout
PS4_id_7339;Loadout (HK/TW);PlayStation 4;CE-Asia Hong Kong;2018-01-23;;Third Person Shooter;;;Edge of Reality;;;;loadout hktw
PS4_id_7340;Lock's Quest;PlayStation 4;THQ Nordic;2017-05-30;;Strategy,Real Time;;;Digital Continue;;;;locks quest
PS4_id_7341;LocoRoco 2 Remastered;PlayStation 4;Sony Interactive Entertainment;2017-12-09;;Platformer;;;SIE Japan Studio;;;;locoroco 2 remastered
PS4_id_7342;LocoRoco Remastered;PlayStation 4;Sony Interactive Entertainment;2017-05-09;;Platformer;;;SIE Japan Studio;;;;locoroco remastered
PS4_id_7343;Lode Runner Legacy;PlayStation 4;Tozai Games;2020-01-29;;Puzzle;;;Tozai Games;;;;lode runner legacy
PS4_id_7344;Log Jammers;PlayStation 4;;;;;;;;;;;log jammers
PS4_id_7345;Lone Survivor: The Director's Cut;PlayStation 4;Curve Games;2013-09-24;;Action-Adventure,Survival Horror;;;Superflat Games;;;;lone survivor the directors cut
PS4_id_7346;Lonely Mountains: Downhill;PlayStation 4;Thunderful Games;2019-10-23;;Arcade Racing,Sports,Cycling;;;Megagon Industries;;;;lonely mountains downhill
PS4_id_7347;Long Live the Queen;PlayStation 4;;;;;;;;;;;long live the queen
PS4_id_7348;Loopindex (EU) (PS4);PlayStation 4;Ratalaika Games;2021-06-25;;Puzzle;;;Somepx;;;;loopindex eu ps4
PS4_id_7349;Loopindex (PS4);PlayStation 4;Ratalaika Games;2021-06-25;;Puzzle;;;Somepx;;;;loopindex ps4
PS4_id_7350;Loopmancer (PS4);PlayStation 4;;;;;;;;;;;loopmancer ps4
PS4_id_7351;Loot Hero DX;PlayStation 4;Ratalaika Games;2021-01-15;;Hack & Slash;;;VaragtP Studios;;;;loot hero dx
PS4_id_7352;Loot Hero DX (EU);PlayStation 4;Ratalaika Games;2021-01-15;;Hack & Slash;;;VaragtP Studios;;;;loot hero dx eu
PS4_id_7353;Loot Rascals;PlayStation 4;Hollow Ponds;2017-03-07;;Strategy;;;Hollow Ponds;;;;loot rascals
PS4_id_7354;Lord Of The Click;PlayStation 4;Victory Road;2020-10-23;;Action;;;HugePixel;;;;lord of the click
PS4_id_7355;Lord of the Click II;PlayStation 4;ChiliDog Interactive;2021-10-08;;Management;;;HugePixel;;;;lord of the click ii
PS4_id_7356;Lord of the Click II (EU);PlayStation 4;ChiliDog Interactive;2021-10-08;;Management;;;HugePixel;;;;lord of the click ii eu
PS4_id_7357;Lords of the Fallen;PlayStation 4;CI Games;2014-10-28;;Action-RPG,Role Playing;;;Deck13 Interactive;;;;lords of the fallen
PS4_id_7358;Lornsword Winter Chronicle;PlayStation 4;Tower Five;2019-10-23;;Strategy,Real Time;;;Tower Five;;;;lornsword winter chronicle
PS4_id_7359;Los 40 Principales: Karaoke Party Vol. 2;PlayStation 4;Wired Productions;2016-02-19;;Music;;;Wired Productions;;;;los 40 principales karaoke party vol 2
PS4_id_7360;Lost Artifacts;PlayStation 4;8Floor;2020-11-11;;Management;;;GameOn Production;;;;lost artifacts
PS4_id_7361;Lost Artifacts: Golden Island;PlayStation 4;8Floor;2020-12-01;;Management;;;GameOn Production;;;;lost artifacts golden island
PS4_id_7362;Lost Artifacts: Soulstone;PlayStation 4;8Floor;2019-05-07;;Management;;;GameOn Production;;;;lost artifacts soulstone
PS4_id_7363;Lost Artifacts: Time Machine;PlayStation 4;8Floor;2019-10-29;;Management;;;GameOn Production;;;;lost artifacts time machine
PS4_id_7364;Lost Castle;PlayStation 4;Another Indie;2019-09-19;;Action-RPG,Role Playing;;;Hunter Studios;;;;lost castle
PS4_id_7365;Lost Castle (EU);PlayStation 4;Another Indie;2019-09-19;;Action-RPG,Role Playing;;;Hunter Studios;;;;lost castle eu
PS4_id_7366;Lost Ember;PlayStation 4;Mooneye Studios;2019-11-22;;Adventure;;;Mooneye Studios;;;;lost ember
PS4_id_7367;Lost Grimoires 2: Shard of Mystery;PlayStation 4;Artifex Mundi;2017-12-15;;Adventure,Point & Click;;;World-Loom Games;;;;lost grimoires 2 shard of mystery
PS4_id_7368;Lost Grimoires 3: The Forgotten Well (PS4);PlayStation 4;Artifex Mundi;2021-07-16;;Adventure,Point & Click;;;World-Loom Games;;;;lost grimoires 3 the forgotten well ps4
PS4_id_7369;Lost Grimoires: Stolen Kingdom;PlayStation 4;Artifex Mundi;2017-07-25;;Adventure,Point & Click;;;World-Loom Games;;;;lost grimoires stolen kingdom
PS4_id_7370;Lost in Random (EU) (PS4);PlayStation 4;Electronic Arts;2021-09-10;;Action-Adventure;;;Zoink!,Thunderful Games;;;;lost in random eu ps4
PS4_id_7371;Lost in Random (PS4);PlayStation 4;Electronic Arts;2021-09-10;;Action-Adventure;;;Zoink!,Thunderful Games;;;;lost in random ps4
PS4_id_7372;Lost Judgment (PS4);PlayStation 4;SEGA;2021-09-24;;Open World,Action-Adventure;;;Ryu Ga Gotoku Studio;;;;lost judgment ps4
PS4_id_7373;Lost Orbit;PlayStation 4;Pixelnauts;2015-05-12;;Action;;;Pixelnauts;;;;lost orbit
PS4_id_7374;Lost Ruins;PlayStation 4;;;;;;;;;;;lost ruins
PS4_id_7375;Lost Sea;PlayStation 4;eastasiasoft;2016-07-05;;Roguelite,Action-Adventure;;;eastasiasoft;;;;lost sea
PS4_id_7376;Lost Soul Aside (PS4);PlayStation 4;;;;;;;;;;;lost soul aside ps4
PS4_id_7377;LOST SPHEAR;PlayStation 4;Square Enix;2018-01-23;;Action-RPG,Role Playing;;;Tokyo RPG Factory;;;;lost sphear
PS4_id_7378;LOST SPHEAR (Asia);PlayStation 4;Arc System Works;2021-01-28;;Action-RPG,Role Playing;;;Tokyo RPG Factory;;;;lost sphear asia
PS4_id_7379;Lost Wing;PlayStation 4;2Awesome Studio;2020-07-29;;Shoot 'em up;;;BoxFrog Games;;;;lost wing
PS4_id_7380;Lost Wing (EU);PlayStation 4;2Awesome Studio;2020-07-29;;Shoot 'em up;;;BoxFrog Games;;;;lost wing eu
PS4_id_7381;Lost Wing (HK/TW);PlayStation 4;eastasiasoft;2020-12-17;;Shoot 'em up;;;2Awesome Studio;;;;lost wing hktw
PS4_id_7382;Lost Wing (JP);PlayStation 4;eastasiasoft;2020-12-17;;Shoot 'em up;;;2Awesome Studio;;;;lost wing jp
PS4_id_7383;Lost Words: Beyond the Page;PlayStation 4;Modus Games;2021-04-06;;Platformer;;;Sketchbook Games;;;;lost words beyond the page
PS4_id_7384;LOUD on Planet X;PlayStation 4;Pop Sandbox;2016-04-19;;Music;;;Pop Sandbox;;;;loud on planet x
PS4_id_7385;LOUD on Planet X (EU);PlayStation 4;Pop Sandbox;2016-04-19;;Music;;;Pop Sandbox;;;;loud on planet x eu
PS4_id_7386;LOUD on Planet X (JP);PlayStation 4;CrossFunction;2017-07-14;;Music;;;Pop Sandbox;;;;loud on planet x jp
