id;name;platform;publishers;publicationDate;globallySoldUnits;genres;criticScore;userScore;developers;summary;rating;series
wikidata_id_929;Gundam: Battle Assault;PS;;1998-03-12;;;;;;;;Gundam: Battle Assault
wikidata_id_933;Rayman 2: The Great Escape;DS;;1999-10-29;;;;;;;;Rayman
wikidata_id_935;Rayman 2: The Great Escape;DC;;1999-10-29;;;;;;;;Rayman
wikidata_id_938;Gran Turismo;PS;;1997-12-23;;;;;;;Everyone;Gran Turismo
wikidata_id_940;Yoshi's Island;GBA;;1995-08-05;;;;;;;Everyone;Yoshi's Island
wikidata_id_945;JaJaMaru no Daibouken;NES;;1986-08-22;;;;;;;;
wikidata_id_948;Brave Fencer Musashi;PSP;;1998-07-16;;;;;;;Everyone;
wikidata_id_949;MechCommander;PC;;1998-05-31;;;;;;;;
wikidata_id_950;Battle Tank;NES;;1990-09-01;;;;;;;;Battletank
wikidata_id_952;Reader Rabbit;PC;;1984-01-01;;;;;;;;Reader Rabbit
wikidata_id_957;Urusei yatsura - Stay with You;TG16;;1990-01-01;;;;;;;;
wikidata_id_962;Racing Simulation 2;DC;;1998-01-01;;;;;;;;
wikidata_id_964;Breath of Fire III;PSP;;1997-09-11;;;;;;;Teen;Breath of Fire
wikidata_id_966;Q3001778;PC;;1996-01-01;;;;;;;;
wikidata_id_970;Speedy Eggbert;PC;;1998-09-13;;;;;;;Everyone;Blupi
wikidata_id_971;Lost Luggage;2600;;1982-09-01;;;;;;;;
wikidata_id_972;Double Dunk;2600;;1989-01-01;;;;;;;;
wikidata_id_973;MUSHA;GEN;;1990-12-21;;;;;;;Everyone;
wikidata_id_974;Bugs Bunny: Lost in Time;PC;;1999-05-31;;;;;;;Everyone;
wikidata_id_975;Final Liberation;PC;;1997-11-30;;;;;;;;
wikidata_id_979;Arnold Palmer Tournament Golf;GEN;;1989-09-09;;;;;;;;
wikidata_id_980;Diddy Kong Racing;N64;;1997-11-21;;;;;;;Kids to Adults;Donkey Kong
wikidata_id_982;Advanced Dungeons & Dragons: Slayer;3DO;;1994-01-01;;;;;;;;
wikidata_id_986;Super Mario 64;N64;;1996-06-23;;;;;;;Everyone;Super Mario 64
wikidata_id_987;Sparkster: Rocket Knight Adventures 2;GEN;;1994-02-22;;;;;;;;Rocket Knight
wikidata_id_988;Giga Wing;DC;;1999-11-11;;;;;;;;
wikidata_id_992;Famicom Jump II: Saikyō no Shichinin;NES;;1991-02-01;;;;;;;;
wikidata_id_995;Crash Team Racing;PSP;;1999-09-30;;;;;;;Everyone;Crash Bandicoot
wikidata_id_998;Psy-O-Blade;GEN;;1988-01-01;;;;;;;;
wikidata_id_999;Clan Lord;PC;;1998-10-18;;;;;;;;
wikidata_id_1001;Kurt: Der Fussballmanager;PC;;1999-02-01;;;;;;;;
wikidata_id_1003;Sparkster: Rocket Knight Adventures 2;SNES;;1994-02-22;;;;;;;;Rocket Knight
wikidata_id_1005;Dynamite Headdy;PC;;1994-01-01;;;;;;;Everyone;
wikidata_id_1007;Challenge of the Dragon;NES;;1990-01-01;;;;;;;;
wikidata_id_1011;Super Bomberman 4;SNES;;1996-04-26;;;;;;;;Bomberman
wikidata_id_1014;Rendering Ranger: R2;SNES;;1995-11-17;;;;;;;;
wikidata_id_1019;Rival Realms;PC;;1998-12-12;;;;;;;Everyone;
wikidata_id_1025;MechWarrior 3: Pirate's Moon;PC;;1999-01-01;;;;;;;;
wikidata_id_1028;Donkey Kong Country 3: Dixie Kong's Double Trouble!;GBA;;1996-11-18;;;;;;;Everyone;Donkey Kong
wikidata_id_1033;Tintin: Le Temple du Soleil;G;;1996-01-01;;;;;;;;
wikidata_id_1035;The Ninja Warriors;TG16;;1987-01-01;;;;;;;;
wikidata_id_1038;Panel Quiz Attack 25;PC;;1997-01-01;;;;;;;;
wikidata_id_1049;Xenophobe;NES;;1987-01-01;;;;;;;;
wikidata_id_1053;Crazy Taxi;DC;;1999-01-01;;;;;;;Teen;Crazy Taxi
wikidata_id_1057;Yoshi's Island;GBA;;1995-08-05;;;;;;;Everyone;Yoshi
wikidata_id_1058;Test Drive Off-Road 2;PC;;1998-09-30;;;;;;;Everyone;Test Drive
wikidata_id_1059;Dragon's Revenge;GEN;;1993-12-10;;;;;;;;
wikidata_id_1063;Sega Classics Arcade Collection;SCD;;1992-10-15;;;;;;;;
wikidata_id_1066;Ys IV: The Dawn of Ys;TG16;;1993-12-22;;;;;;;;Ys
wikidata_id_1069;Minesweeper;PC;;1989-01-01;;;;;;;;
wikidata_id_1072;Roadsters;DC;;1999-11-30;;;;;;;;
wikidata_id_1076;Shining Force: The Sword of Hajya;GG;;1993-06-25;;;;;;;;Shining
wikidata_id_1077;Shadow Man;PS;;1999-03-09;;;;;;;Mature 17+;
wikidata_id_1078;BattleTanx: Global Assault;N64;;1999-08-31;;;;;;;;
wikidata_id_1079;Blazing Dragons;SAT;;1996-10-31;;;;;;;;
wikidata_id_1082;The Last Battle;SNES;;1994-12-02;;;;;;;;
wikidata_id_1089;Dragon Ball: Daimaō fukkatsu;NES;;1988-08-12;;;;;;;;
wikidata_id_1090;X-Men: Mutant Apocalypse;SNES;;1995-01-03;;;;;;;;list of X-Men video games
wikidata_id_1092;Panzer General;PS;;1994-01-01;;;;;;;;
wikidata_id_1093;Mado Jeongi: Elysion e Bimil;PC;;1997-01-01;;;;;;;;
wikidata_id_1100;Castlevania: Dracula X;SNES;;1995-07-21;;;;;;;Kids to Adults;
wikidata_id_1101;3×3 Eyes: Kyūsei Kōshu;SAT;;1995-08-11;;;;;;;;
wikidata_id_1102;Valis III;NSW;;1990-09-07;;;;;;;Teen;
wikidata_id_1106;Summer Games;2600;;1984-01-01;;;;;;;;
wikidata_id_1108;The Legend of Dragoon;PS;;1999-12-02;;;;;;;Teen;
wikidata_id_1110;DecAthlete;SAT;;1996-07-12;;;;;;;Everyone;DecAthlete
wikidata_id_1111;Cyber Troopers Virtual-On Oratorio Tangram;DC;;1999-12-09;;;;;;;;Virtual On
wikidata_id_1112;Front Mission 3;PS;;1999-09-02;;;;;;;Teen;Front Mission
wikidata_id_1113;Clue;PC;;1998-01-01;;;;;;;;
wikidata_id_1114;Street Fighter III: 3rd Strike;X360;;1999-05-12;;;;;;;Teen;Street Fighter
wikidata_id_1117;Dragons of Flame;NES;;1989-01-01;;;;;;;;
wikidata_id_1122;Ninja Gaiden;GG;;1991-11-01;;;;;;;;Ninja Gaiden series
wikidata_id_1124;Requiem: Avenging Angel;PC;;1999-03-31;;;;;;;;
wikidata_id_1125;Another World;NSW;;1991-01-01;;;;;;;Everyone;
wikidata_id_1126;Super Bomberman 3;SNES;;1995-04-28;;;;;;;;Bomberman
wikidata_id_1129;Total Annihilation: Kingdoms;PC;;1999-06-25;;;;;;;Teen;Total Annihilation
wikidata_id_1130;Sonic the Hedgehog: Triple Trouble;GG;;1994-10-15;;;;;;;Everyone;Sonic the Hedgehog
wikidata_id_1131;Street Fighter III: 3rd Strike;DC;;1999-05-12;;;;;;;Teen;Street Fighter
wikidata_id_1136;Luftwaffe Commander;PC;;1999-01-01;;;;;;;;
wikidata_id_1139;Bug Too!;PC;;1996-11-30;;;;;;;Everyone;
wikidata_id_1145;Mortal Kombat;SCD;;1992-10-08;;;;;;;Mature 17+;Mortal Kombat
wikidata_id_1146;The Time Warp of Dr. Brain;PC;;1996-01-01;;;;;;;;Dr. Brain
wikidata_id_1149;Pixeline på Bedstemors loft;PC;;1997-01-01;;;;;;;;Pixeline
wikidata_id_1150;Battle Chess;3DO;;1988-01-01;;;;;;;;
wikidata_id_1155;South Park: Chef's Luv Shack;PC;;1999-10-12;;;;;;;Mature 17+;
wikidata_id_1156;Dragon Knight 4;PC;;1994-02-25;;;;;;;;Dragon Knight
wikidata_id_1157;Frogger;DS;;1981-01-01;;;;;;;;Frogger
wikidata_id_1158;Shin Megami Tensei;TG16;;1992-01-01;;;;;;;;
wikidata_id_1159;Tomb Raider;SAT;;1996-10-25;;;;;;;Teen;Tomb Raider
wikidata_id_1161;Mr. Do's Castle;2600;;1983-01-01;;;;;;;;
wikidata_id_1164;Goldfish Warning!;SNES;;1994-01-01;;;;;;;;
wikidata_id_1167;Koutetsu no Kishi;SNES;;1991-01-25;;;;;;;;
wikidata_id_1168;Metal Slug X;PSP;;1999-01-01;;;;;;;;
wikidata_id_1174;Bible Adventures;PC;;1991-01-01;;;;;;;;
wikidata_id_1176;Down in the Dumps;PS;;1996-01-01;;;;;;;;
wikidata_id_1180;Ultra Baseball Jitsumeiban;SNES;;1992-08-28;;;;;;;;
wikidata_id_1181;O.D.T.;PC;;1998-08-31;;;;;;;;
wikidata_id_1185;Field Combat;NES;;1985-07-09;;;;;;;;
wikidata_id_1187;The Adventures of Rocky and Bullwinkle and Friends;GEN;;1994-05-01;;;;;;;;
wikidata_id_1190;Warzone 2100;PC;;1999-04-10;;;;;;;Teen;
wikidata_id_1191;Verne World;SNES;;1995-09-29;;;;;;;;
wikidata_id_1197;Warhammer: Shadow of the Horned Rat;PC;;1995-11-11;;;;;;;;
wikidata_id_1202;F-1 Grand Prix Part II;SNES;;1993-02-26;;;;;;;;F-1 Grand Prix
wikidata_id_1206;Return to Zork;PS;;1993-08-20;;;;;;;Teen;
wikidata_id_1208;Phantasy Star II;PS2;;1989-03-21;;;;;;;Everyone 10+;Phantasy Star
wikidata_id_1210;The Adventures of Rocky and Bullwinkle and Friends;NES;;1994-05-01;;;;;;;;
wikidata_id_1211;The Adventures of Rocky and Bullwinkle and Friends;SNES;;1994-05-01;;;;;;;;
wikidata_id_1216;Close Combat;PC;;1996-01-01;;;;;;;;Close Combat
wikidata_id_1217;Q11334965;SAT;;1996-01-01;;;;;;;;
wikidata_id_1218;Putter Golf;GEN;;1991-01-01;;;;;;;;
wikidata_id_1219;Contra;NES;;1987-02-20;;;;;;;;Contra
wikidata_id_1220;Q3033821;GEN;;1990-01-01;;;;;;;;
wikidata_id_1221;Radiant Silvergun;SAT;;1998-05-28;;;;;;;Teen;
wikidata_id_1223;Eve: Burst Error;SAT;;1995-11-22;;;;;;;Mature 17+;Eve
wikidata_id_1226;Coca-Cola Kid;GG;;1994-01-01;;;;;;;;
wikidata_id_1232;Panzer Front;DC;;1999-12-22;;;;;;;;
wikidata_id_1234;Rugrats: Studio Tour;PS;;1999-11-10;;;;;;;Everyone;Rugrats
wikidata_id_1240;Mega Man X3;PS;;1995-12-01;;;;;;;Kids to Adults;Mega Man X
wikidata_id_1241;The Need for Speed;3DO;;1994-08-31;;;;;;;Kids to Adults;Need for Speed
wikidata_id_1242;Nadia: The Secret of Blue Water;NES;;1991-01-01;;;;;;;;
wikidata_id_1243;The Hunchback of Notre Dame: Topsy Turvy Games;PC;;1996-01-01;;;;;;;;
wikidata_id_1246;Grand Slam;PC;;1996-01-01;;;;;;;;
wikidata_id_1248;Hexplore;PC;;1998-01-01;;;;;;;;
wikidata_id_1253;2Xtreme;PS;;1996-10-31;;;;;;;;
wikidata_id_1255;Super Dropzone;SNES;;1994-12-01;;;;;;;;
wikidata_id_1266;Lords of the Realm;PC;;1994-01-01;;;;;;;;
wikidata_id_1270;Bank Heist;2600;;1983-01-01;;;;;;;;
wikidata_id_1274;Soccer;NES;;1985-04-09;;;;;;;;
wikidata_id_1275;NHL Championship 2000;PS;;1999-09-29;;;;;;;Everyone;
wikidata_id_1276;NCAA March Madness 2000;PS;;1999-12-01;;;;;;;Everyone;NCAA Basketball
wikidata_id_1280;Pelé II: World Tournament Soccer;GEN;;1994-01-01;;;;;;;;
wikidata_id_1294;Supreme Warrior;3DO;;1994-01-01;;;;;;;;
wikidata_id_1297;Tom Clancy's ruthless.com;PC;;1998-11-30;;;;;;;;
wikidata_id_1299;Takeda Nobuhiro no Super League Soccer;SNES;;1994-11-25;;;;;;;;
wikidata_id_1304;Quake;PC;;1996-06-22;;;;;;;Mature 17+;Quake
wikidata_id_1305;Kid Klown in Night Mayor World;NES;;1992-09-30;;;;;;;;Crazy Castle
wikidata_id_1306;Scud: The Disposable Assassin;SAT;;1997-02-28;;;;;;;;
wikidata_id_1312;Wipeout;PS;;1995-09-29;;;;;;;Everyone;Wipeout
wikidata_id_1319;Dragon Slayer: The Legend of Heroes II;GEN;;1992-03-19;;;;;;;;Dragon Slayer
wikidata_id_1324;Sanctum;PC;;1998-07-09;;;;;;;;
wikidata_id_1326;Myst;PC;;1993-09-24;;;;;;;Everyone;Myst
wikidata_id_1333;Virtual Bart;GEN;;1994-09-26;;;;;;;;
wikidata_id_1335;Shadow Madness;PS;;1999-04-30;;;;;;;;
wikidata_id_1339;Dragon Slayer: The Legend of Heroes II;SNES;;1992-03-19;;;;;;;;Dragon Slayer
wikidata_id_1340;Pin Bot;NES;;1990-01-01;;;;;;;;
wikidata_id_1344;The Adventures of Rocky and Bullwinkle and Friends;G;;1994-05-01;;;;;;;;
wikidata_id_1346;Virtual Bart;SNES;;1994-09-26;;;;;;;;
wikidata_id_1357;Dolphin;2600;;1983-01-01;;;;;;;;
wikidata_id_1358;Lethal Enforcers;PS;;1992-10-14;;;;;;;;
wikidata_id_1360;Constructor;PS4;;1997-10-03;;;;;;;;
wikidata_id_1362;Wario Land: Super Mario Land 3;G;;1994-01-21;;;;;;;Everyone;Super Mario Land
wikidata_id_1364;Up'n Down;2600;;1983-01-01;;;;;;;;
wikidata_id_1365;Back to the Future Part III;GEN;;1991-01-01;;;;;;;;Back to the Future
wikidata_id_1370;Q3406187;SCD;;1992-01-01;;;;;;;;
wikidata_id_1373;System Shock 2;PC;;1999-08-11;;;;;;;Mature 17+;
wikidata_id_1381;Planet Laika;PS;;1999-10-21;;;;;;;;
wikidata_id_1383;Q11396431;SNES;;1992-01-01;;;;;;;;
wikidata_id_1384;Soccer Kid;SNES;;1993-01-01;;;;;;;;
wikidata_id_1385;Army Men: Air Attack;N64;;1999-10-13;;;;;;;Teen;
wikidata_id_1388;Power Move Pro Wrestling;PS;;1995-09-29;;;;;;;;Shin Nippon Pro Wrestling Toukon Retsuden
wikidata_id_1394;Dune II;GEN;;1992-01-01;;;;;;;;Dune
wikidata_id_1398;Q11241832;DC;;1999-01-01;;;;;;;;
wikidata_id_1399;Lunar: The Silver Star;SCD;;1992-06-16;;;;;;;;Lunar
wikidata_id_1400;Shutokō Battle '94: Drift King Tsuchiya Keiichi & Bandō Masaaki;SNES;;1994-05-27;;;;;;;;Shutokō Battle
wikidata_id_1402;Human Baseball;SNES;;1993-08-06;;;;;;;;
wikidata_id_1407;Road Blaster;SCD;;1985-08-01;;;;;;;;
wikidata_id_1410;Starwinder;PS;;1996-10-31;;;;;;;Everyone;
wikidata_id_1415;Wing Commander IV: The Price of Freedom;PC;;1996-02-12;;;;;;;;Wing Commander
wikidata_id_1417;Carmen Sandiego's Great Chase Through Time;PC;;1997-01-01;;;;;;;;
wikidata_id_1421;Kyūtenkai: Fantasic Pinball;SAT;;1995-03-31;;;;;;;;
wikidata_id_1424;Fighters Destiny;N64;;1998-01-31;;;;;;;Teen;
wikidata_id_1425;Bad Street Brawler;NES;;1987-01-01;;;;;;;;
wikidata_id_1427;Golden Axe III;GEN;;1993-06-25;;;;;;;Everyone 10+;Golden Axe
wikidata_id_1438;Nancy Drew: Secrets Can Kill;PC;;1998-12-23;;;;;;;;Nancy Drew
wikidata_id_1444;Barbie: Super Model;GEN;;1993-01-01;;;;;;;;
wikidata_id_1445;Snow White: Happily Ever After;SNES;;1994-10-01;;;;;;;;
wikidata_id_1450;Air Warrior III;PC;;1997-01-01;;;;;;;;
wikidata_id_1452;You Don't Know Jack;PC;;1995-01-01;;;;;;;;
wikidata_id_1454;Slam City with Scottie Pippen;3DO;;1994-11-01;;;;;;;Teen;
wikidata_id_1456;Barbie: Super Model;SNES;;1993-01-01;;;;;;;;
wikidata_id_1457;Party Mix;2600;;1983-01-01;;;;;;;;
wikidata_id_1461;International Superstar Soccer 2000;N64;;1999-07-29;;;;;;;;International Superstar Soccer
wikidata_id_1463;Extra Innings;SNES;;1991-08-09;;;;;;;;
wikidata_id_1464;Momoko 120%;NES;;1986-10-23;;;;;;;;
wikidata_id_1467;Carnival;2600;;1980-01-01;;;;;;;;
wikidata_id_1468;Super Xevious: GAMP no Nazo;NES;;1986-09-19;;;;;;;;Xevious
wikidata_id_1472;Banishing Racer;G;;1991-07-26;;;;;;;;
wikidata_id_1473;Sub Culture;PC;;1997-01-01;;;;;;;Teen;
wikidata_id_1474;Rollcage;PC;;1999-03-24;;;;;;;;Rollcage
wikidata_id_1475;Super Mario 64;N64;;1996-06-23;;;;;;;Everyone;Super Mario
wikidata_id_1481;Greatest Heavyweights;GEN;;1994-05-26;;;;;;;;
wikidata_id_1484;Captain Comic;NES;;1988-01-01;;;;;;;;
wikidata_id_1490;Kirby's Dream Land 3;SNES;;1997-11-27;;;;;;;Kids to Adults;Kirby
wikidata_id_1492;Little Big Adventure;PC;;1996-07-19;;;;;;;;Little Big Adventure
wikidata_id_1494;Hiryū no Ken;WiiU;;1985-01-01;;;;;;;;
wikidata_id_1495;720°;NES;;1986-12-01;;;;;;;;
wikidata_id_1496;Dark Wizard;SCD;;1993-11-12;;;;;;;;
wikidata_id_1500;Robocco Wars;NES;;1991-08-02;;;;;;;;
wikidata_id_1502;Super Robot Wars Gaiden: Masō Kishin – The Lord Of Elemental;DS;;1996-01-01;;;;;;;;Super Robot Wars
wikidata_id_1505;Command & Conquer: Red Alert;PC;;1996-10-31;;;;;;;Teen;Command & Conquer
wikidata_id_1506;Troy Aikman NFL Football;GEN;;1995-02-01;;;;;;;;
wikidata_id_1508;Wild Woody;SCD;;1995-01-01;;;;;;;;
wikidata_id_1510;Tehkan World Cup;PS2;;1986-01-01;;;;;;;;
wikidata_id_1514;Bomberman Party Edition;PSP;;1998-12-10;;;;;;;;Bomberman
wikidata_id_1516;Putt-Putt's Fun Pack;3DO;;1993-03-26;;;;;;;;
wikidata_id_1518;X-Men;PSP;;1992-03-01;;;;;;;;
wikidata_id_1526;Troy Aikman NFL Football;SNES;;1995-02-01;;;;;;;;
wikidata_id_1527;Worms;PC;;1995-06-01;;;;;;;Everyone;Worms
wikidata_id_1528;Centipede;PC;;1998-10-31;;;;;;;;
wikidata_id_1529;Theme Aquarium;PS;;1998-12-17;;;;;;;;
wikidata_id_1532;Power Soukoban;SNES;;1999-01-01;;;;;;;;
wikidata_id_1533;MechWarrior;SNES;;1993-02-26;;;;;;;;MechWarrior
wikidata_id_1534;Jurassic Park;G;;1993-01-01;;;;;;;;
wikidata_id_1536;Q11510732;PC;;1999-01-01;;;;;;;;
wikidata_id_1537;Star Wars: Dark Forces;PC;;1995-02-28;;;;;;;Teen;Star Wars: Jedi Knight
wikidata_id_1538;Mace: The Dark Age;N64;;1997-10-01;;;;;;;;
wikidata_id_1541;Q11078236;PC;;1994-01-01;;;;;;;;
wikidata_id_1545;G-LOC: Air Battle;GEN;;1993-02-26;;;;;;;Everyone;
wikidata_id_1549;Megami Paradise;PCFX;;1994-01-01;;;;;;;;
wikidata_id_1551;Deus;PC;;1996-12-31;;;;;;;;
wikidata_id_1554;Mega Man X3;3DO;;1995-12-01;;;;;;;Kids to Adults;Mega Man
wikidata_id_1557;3 Count Bout;NG;;1993-04-23;;;;;;;;
wikidata_id_1560;Ghostbusters II;2600;;1989-01-01;;;;;;;;
wikidata_id_1564;Pajama Sam: No Need to Hide When It's Dark Outside;NSW;;1996-10-04;;;;;;;Everyone;Pajama Sam
wikidata_id_1574;Mahjong Gokū Tenjiku;PS;;1994-12-03;;;;;;;;
wikidata_id_1575;Mortal Kombat 4;N64;;1997-10-15;;;;;;;Mature 17+;Mortal Kombat
wikidata_id_1576;Ace Combat 2;PS;;1997-05-30;;;;;;;Teen;Ace Combat
wikidata_id_1578;Muzzle Velocity;PC;;1997-01-01;;;;;;;;
wikidata_id_1581;Space Invaders;PC;;1978-01-01;;;;;;;;
wikidata_id_1582;Dungeons & Dragons: Warriors of the Eternal Sun;GEN;;1992-09-01;;;;;;;;
wikidata_id_1585;Butasan;PS4;;1987-01-01;;;;;;;;
wikidata_id_1592;G-Police;PS;;1997-09-30;;;;;;;;
wikidata_id_1593;Puzzle Bobble 4;DC;;1998-08-06;;;;;;;Everyone;Bust-A-Move
wikidata_id_1595;Bill Elliott's NASCAR Challenge;NES;;1990-01-01;;;;;;;;
wikidata_id_1599;Pac-In-Time;SNES;;1995-01-01;;;;;;;;
wikidata_id_1603;Deadly Duck;2600;;1982-01-20;;;;;;;;
wikidata_id_1605;Space Invaders;GBA;;1978-01-01;;;;;;;;
wikidata_id_1613;SimTown;PC;;1995-01-01;;;;;;;;Sim
wikidata_id_1617;Shivers II: Harvest of Souls;PC;;1997-01-01;;;;;;;;
wikidata_id_1620;NASL Soccer;2600;;1979-01-01;;;;;;;;
wikidata_id_1624;Wall Street Trader 2000;PC;;1999-01-01;;;;;;;;Wall Street Trader
wikidata_id_1625;Gon;SNES;;1994-11-11;;;;;;;;
wikidata_id_1630;Pete Sampras Tennis;GEN;;1994-01-01;;;;;;;;
wikidata_id_1632;Go-Go! Nekketsu Hockey Club Slip-and-Slide Madness;WiiU;;1992-01-01;;;;;;;;
wikidata_id_1636;Q11242756;WS;;1999-01-01;;;;;;;;
wikidata_id_1637;Q11242757;WS;;1999-01-01;;;;;;;;
wikidata_id_1638;Doomsday Warrior;SNES;;1992-11-20;;;;;;;;
wikidata_id_1643;J.B. Harold Murder Club;DS;;1986-01-01;;;;;;;;
wikidata_id_1646;Gyruss;2600;;1988-11-18;;;;;;;;
wikidata_id_1654;World Heroes 2;SNES;;1993-04-28;;;;;;;;
wikidata_id_1656;Thomas the Tank Engine & Friends;SNES;;1993-08-02;;;;;;;;
wikidata_id_1660;Syndicate;3DO;;1993-06-06;;;;;;;;Syndicate
wikidata_id_1663;Super Battleship;GEN;;1993-02-18;;;;;;;;
wikidata_id_1665;F-1 Race;NES;;1984-11-02;;;;;;;;
wikidata_id_1666;Robert E. Lee: Civil War General;PC;;1996-01-01;;;;;;;Everyone;
wikidata_id_1667;NBA Live 98;SNES;;1997-01-01;;;;;;;Kids to Adults;NBA Live
wikidata_id_1668;TalonSoft's 12 O'Clock High: Bombing the Reich;PC;;1999-11-30;;;;;;;;
wikidata_id_1675;Fisherman's Bait 2: Big Ol' Bass;PS;;1999-01-01;;;;;;;;Fisherman's Bait
wikidata_id_1676;Eye of the Beholder;GEN;;1990-01-01;;;;;;;;Eye Of The Beholder
wikidata_id_1677;Simon the Sorcerer's Pinball;PC;;1998-01-01;;;;;;;;Simon the Sorcerer
wikidata_id_1679;Jump Raven;PC;;1994-01-01;;;;;;;;
wikidata_id_1680;Pitfall!;NES;;1982-04-20;;;;;;;;
wikidata_id_1681;Super Battleship;SNES;;1993-02-18;;;;;;;;
wikidata_id_1682;ABC Monday Night Football;SNES;;1989-01-01;;;;;;;;
wikidata_id_1684;Pitfall!;SNES;;1982-04-20;;;;;;;;
wikidata_id_1685;Battlezone;PC;;1998-02-28;;;;;;;;Battlezone
wikidata_id_1686;Myth: History in the Making;NES;;1989-01-01;;;;;;;;
wikidata_id_1689;X-Change;PC;;1997-10-24;;;;;;;Adults Only 18+;X-Change
wikidata_id_1691;Q4045341;NES;;1993-01-01;;;;;;;;
wikidata_id_1693;Eye of the Beholder;SNES;;1990-01-01;;;;;;;;Eye Of The Beholder
wikidata_id_1695;AI Shogi;PS;;1995-11-22;;;;;;;;
wikidata_id_1697;NFL Football;G;;1990-01-01;;;;;;;;
wikidata_id_1698;Q11079032;PC;;1999-01-01;;;;;;;;
wikidata_id_1699;J.B. Harold Murder Club;TG16;;1986-01-01;;;;;;;;
wikidata_id_1700;Disney's Tarzan;PS;;1999-06-16;;;;;;;Everyone;Tarzan
wikidata_id_1703;Virtual Sailor;PC;;1999-01-01;;;;;;;;
wikidata_id_1708;Dyna Brothers 2;GEN;;1993-01-01;;;;;;;;
wikidata_id_1710;Off Road Challenge;N64;;1997-01-01;;;;;;;Everyone;
wikidata_id_1713;World Heroes 2;NG;;1993-04-28;;;;;;;;
wikidata_id_1714;Kirby's Dream Land;G;;1992-04-27;;;;;;;Everyone;Kirby
wikidata_id_1717;Super Street Fighter II: The Tournament Battle;SNES;;1993-09-01;;;;;;;;
wikidata_id_1721;Pokémon Red and Green;G;;1996-02-27;;;;;;;Everyone;Pokémon core series
wikidata_id_1726;Ready 2 Rumble Boxing;PS;;1999-09-09;;;;;;;;
wikidata_id_1727;Daisenryaku;GEN;;1991-06-17;;;;;;;;
wikidata_id_1729;Machi;SAT;;1998-01-22;;;;;;;;
wikidata_id_1731;Pac-In-Time;G;;1995-01-01;;;;;;;;
wikidata_id_1732;The Final Fantasy Legend;G;;1989-12-15;;;;;;;;Final Fantasy Legend
wikidata_id_1733;Ground Zero: Texas;GEN;;1993-11-01;;;;;;;;
wikidata_id_1735;Bass Rise;PS;;1999-03-25;;;;;;;;
wikidata_id_1736;Curse;GEN;;1989-12-23;;;;;;;;
wikidata_id_1738;Steep Slope Sliders;SAT;;1997-10-23;;;;;;;Everyone;
wikidata_id_1739;Seaquest;2600;;1983-01-01;;;;;;;;
wikidata_id_1740;Daisenryaku;X;;1991-06-17;;;;;;;;
wikidata_id_1741;Kingdom Crusade;G;;1991-01-01;;;;;;;;
wikidata_id_1744;Heiankyo Alien;PC;;1990-01-14;;;;;;;;
wikidata_id_1747;The Rocketeer;NES;;1991-05-01;;;;;;;;
wikidata_id_1748;Grand Theft Auto 2;PC;;1999-09-30;;;;;;;Mature 17+;Grand Theft Auto
wikidata_id_1749;Daisenryaku;PSP;;1991-06-17;;;;;;;;
wikidata_id_1750;Age of Empires;PC;;1997-10-15;;;;;;;Teen;Age of Empires
wikidata_id_1751;Fray in Magical Adventure;TG16;;1990-01-01;;;;;;;;Xak
wikidata_id_1753;Daisenryaku;SNES;;1991-06-17;;;;;;;;
wikidata_id_1754;Intellivision Lives!;X;;1998-12-18;;;;;;;Everyone;
wikidata_id_1761;Q11542514;SNES;;1992-01-01;;;;;;;;
wikidata_id_1763;Rocket Knight Adventures;GEN;;1993-06-16;;;;;;;;Rocket Knight
wikidata_id_1765;Best of Microsoft Entertainment Pack;G;;1995-01-01;;;;;;;;
wikidata_id_1766;Wizardry VI: Bane of the Cosmic Forge;SNES;;1990-01-01;;;;;;;;Wizardry
wikidata_id_1767;J.League Excite Stage;SNES;;1994-01-01;;;;;;;;
wikidata_id_1770;After Burner III;SCD;;1993-04-19;;;;;;;;
wikidata_id_1773;Habitat;PC;;1986-01-01;;;;;;;;
wikidata_id_1775;Worms 2;PC;;1997-12-31;;;;;;;Kids to Adults;Worms
wikidata_id_1778;Curse of the Azure Bonds;PC;;1989-01-01;;;;;;;;Gold Box
wikidata_id_1779;Final Fantasy VIII;PS;;1999-02-11;;;;;;;Teen;Final Fantasy
wikidata_id_1785;Panorama Cotton;GEN;;1994-08-12;;;;;;;Everyone 10+;Cotton
wikidata_id_1786;V-TENNIS;PS;;1995-09-22;;;;;;;;V-Tennis
wikidata_id_1788;The Getaway: High Speed II;G;;1995-01-01;;;;;;;;
wikidata_id_1791;Daytona USA C.C.E. Net Link Edition;SAT;;1998-02-16;;;;;;;;Daytona USA
wikidata_id_1792;F-1 Race;G;;1984-11-02;;;;;;;;
wikidata_id_1797;Mickey Mania;PS;;1994-10-01;;;;;;;;
wikidata_id_1802;Heart of the Alien;GEN;;1994-01-01;;;;;;;;
wikidata_id_1806;Operation Secret Storm;NES;;1992-01-01;;;;;;;;
wikidata_id_1809;Cool Boarders 2;PS;;1997-08-28;;;;;;;;Cool Boarders
wikidata_id_1811;Command & Conquer;N64;;1995-08-31;;;;;;;Teen;Command & Conquer
wikidata_id_1812;Star Ocean: The Second Story;PS;;1998-07-30;;;;;;;Everyone;Star Ocean
